time,u,y,x1,x2
28.75,0.614235199,1.223858904,1.223858904,-0.8298562306
28.775,0.5996774229,1.202972755,1.202972755,-0.8410710975
28.8,0.5849110434,1.181803551,1.181803551,-0.8525017157
28.825,0.5699407241,1.160345815,1.160345815,-0.8641548946
28.85,0.5547712097,1.138593897,1.138593897,-0.8760372173
28.875,0.539407324,1.116541991,1.116541991,-0.8881550204
28.9,0.5238539689,1.094184133,1.094184133,-0.9005143765
28.925,0.5081161232,1.071514211,1.071514211,-0.9131210784
28.95,0.4921988405,1.048525972,1.048525972,-0.9259806112
28.975,0.4761072484,1.02521303,1.02521303,-0.9390981196
29,0.4598465466,1.001568877,1.001568877,-0.9524783891
29.025,0.4434220055,0.9775868845,0.9775868845,-0.9661258087
29.05,0.4268389643,0.9532603265,0.9532603265,-0.9800443235
29.075,0.4101028299,0.9285823806,0.9285823806,-0.9942374068
29.1,0.393219075,0.9035461432,0.9035461432,-1.008708014
29.125,0.3761932364,0.8781446468,0.8781446468,-1.023458518
29.15,0.3590309132,0.8523708705,0.8523708705,-1.038490671
29.175,0.3417377655,0.826217757,0.826217757,-1.053805545
29.2,0.3243195121,0.799678234,0.799678234,-1.06940345
29.225,0.3067819291,0.7727452303,0.7727452303,-1.085283881
29.25,0.2891308478,0.7454116968,0.7454116968,-1.101445445
29.275,0.2713721532,0.7176706345,0.7176706345,-1.117885758
29.3,0.2535117818,0.6895151149,0.6895151149,-1.134601382
29.325,0.2355557199,0.6609383088,0.6609383088,-1.151587722
29.35,0.2175100015,0.631933521,0.631933521,-1.168838916
29.375,0.1993807066,0.602494216,0.602494216,-1.186347748
29.4,0.181173959,0.5726140583,0.5726140583,-1.204105524
29.425,0.1628959245,0.5422869508,0.5422869508,-1.222101947
29.45,0.1445528086,0.5115070717,0.5115070717,-1.240325015
29.475,0.1261508549,0.4802689261,0.4802689261,-1.258760859
29.5,0.1076963425,0.4485673873,0.4485673873,-1.277393635
29.525,0.08919558424,0.4163977523,0.4163977523,-1.296205367
29.55,0.07065492464,0.383755796,0.383755796,-1.315175802
29.575,0.05208073757,0.3506378277,0.3506378277,-1.334282271
29.6,0.03347942418,0.3170407585,0.3170407585,-1.353499526
29.625,0.01485741078,0.2829621605,0.2829621605,-1.3727996
29.65,-0.00377885342,0.2484003445,0.2484003445,-1.392151644
29.675,-0.02242289846,0.2133544266,0.2133544266,-1.411521793
29.7,-0.04106823589,0.1778244117,0.1778244117,-1.430873007
29.725,-0.05970836097,0.1418112693,0.1418112693,-1.450164948
29.75,-0.07833675497,0.105317022,0.105317022,-1.469353845
29.775,-0.09694688741,0.06834482905,0.06834482905,-1.488392391
29.8,-0.1155322183,0.03089907881,0.03089907881,-1.507229636
29.825,-0.1340862006,-0.007014520772,-0.007014520772,-1.525810924
29.85,-0.1526022823,-0.04538884858,-0.04538884858,-1.544077834
29.875,-0.1710739088,-0.08421527549,-0.08421527549,-1.561968169
29.9,-0.1894945255,-0.1234835702,-0.1234835702,-1.579415961
29.925,-0.2078575798,-0.163181806,-0.163181806,-1.596351535
29.95,-0.2261565235,-0.2032962688,-0.2032962688,-1.612701599
29.975,-0.2443848154,-0.243811368,-0.243811368,-1.628389396
30,-0.2625359235,-0.2847095539,-0.2847095539,-1.643334908
30.025,-0.2806033272,-0.3259712367,-0.3259712367,-1.657455109
30.05,-0.2985805201,-0.3675747181,-0.3675747181,-1.670664308
30.075,-0.316461012,-0.4094961276,-0.4094961276,-1.682874512
30.1,-0.3342383315,-0.451709371,-0.451709371,-1.693995929
30.125,-0.3519060283,-0.4941860917,-0.4941860917,-1.703937453
30.15,-0.3694576757,-0.5368956466,-0.5368956466,-1.712607327
30.175,-0.3868868728,-0.5798050958,-0.5798050958,-1.719913764
30.2,-0.404187247,-0.622879214,-0.622879214,-1.725765748
30.225,-0.4213524567,-0.6660805163,-0.6660805163,-1.730073804
30.25,-0.4383761931,-0.7093693118,-0.7093693118,-1.732750901
30.275,-0.4552521831,-0.7527037716,-0.7527037716,-1.733713354
30.3,-0.4719741914,-0.7960400277,-0.7960400277,-1.732881792
30.325,-0.488536023,-0.8393322923,-0.8393322923,-1.730182151
30.35,-0.5049315256,-0.882533001,-0.882533001,-1.725546652
30.375,-0.521154592,-0.9255929864,-0.9255929864,-1.718914822
30.4,-0.5371991625,-0.9684616685,-0.9684616685,-1.710234438
30.425,-0.5530592269,-1.011087275,-1.011087275,-1.699462466
30.45,-0.5687288275,-1.053417084,-1.053417084,-1.686565921
30.475,-0.5842020608,-1.095397679,-1.095397679,-1.671522635
30.5,-0.5994730803,-1.136975234,-1.136975234,-1.654321942
30.525,-0.6145360987,-1.178095806,-1.178095806,-1.634965219
30.55,-0.6293853902,-1.21870564,-1.21870564,-1.613466295
30.575,-0.6440152924,-1.258751486,-1.258751486,-1.589851705
30.6,-0.6584202096,-1.298180919,-1.298180919,-1.564160778
30.625,-0.6725946138,-1.336942652,-1.336942652,-1.536445546
30.65,-0.6865330481,-1.374986861,-1.374986861,-1.506770473
30.675,-0.7002301281,-1.412265478,-1.412265478,-1.475212023
30.7,-0.7136805447,-1.448732496,-1.448732496,-1.441858022
30.725,-0.7268790659,-1.484344234,-1.484344234,-1.406806889
30.75,-0.7398205393,-1.519059596,-1.519059596,-1.370166706
30.775,-0.7524998939,-1.552840297,-1.552840297,-1.332054131
30.8,-0.7649121427,-1.585651065,-1.585651065,-1.29259325
30.825,-0.7770523844,-1.617459807,-1.617459807,-1.251914285
30.85,-0.7889158057,-1.648237753,-1.648237753,-1.210152275
30.875,-0.8004976836,-1.677959549,-1.677959549,-1.167445719
30.9,-0.8117933869,-1.706603338,-1.706603338,-1.123935161
30.925,-0.8227983786,-1.734150785,-1.734150785,-1.079761887
30.95,-0.8335082179,-1.760587082,-1.760587082,-1.035066526
30.975,-0.8439185621,-1.785900918,-1.785900918,-0.9899878678
31,-0.8540251684,-1.810084413,-1.810084413,-0.944661602
31.025,-0.8638238961,-1.833133033,-1.833133033,-0.8992193083
31.05,-0.8733107083,-1.855045467,-1.855045467,-0.8537874291
31.075,-0.8824816736,-1.875823497,-1.875823497,-0.808486451
31.1,-0.8913329684,-1.895471831,-1.895471831,-0.7634301728
31.125,-0.8998608781,-1.913997934,-1.913997934,-0.7187251097
31.15,-0.9080617992,-1.931411839,-1.931411839,-0.6744700396
31.175,-0.9159322411,-1.947725945,-1.947725945,-0.6307556623
31.2,-0.9234688274,-1.962954817,-1.962954817,-0.5876643921
31.225,-0.930668298,-1.977114976,-1.977114976,-0.5452702566
31.25,-0.9375275101,-1.990224688,-1.990224688,-0.5036389083
31.275,-0.9440434406,-2.002303758,-2.002303758,-0.4628277211
31.3,-0.950213187,-2.013373322,-2.013373322,-0.4228859855
31.325,-0.9560339688,-2.023455651,-2.023455651,-0.3838551557
31.35,-0.9615031296,-2.032573955,-2.032573955,-0.3457691816
31.375,-0.9666181379,-2.040752209,-2.040752209,-0.3086548643
31.4,-0.9713765889,-2.048014965,-2.048014965,-0.2725322739
31.425,-0.9757762053,-2.054387203,-2.054387203,-0.2374151767
31.45,-0.9798148393,-2.059894171,-2.059894171,-0.2033114912
31.475,-0.9834904729,-2.064561245,-2.064561245,-0.1702237547
31.5,-0.9868012203,-2.068413806,-2.068413806,-0.1381495807
31.525,-0.9897453277,-2.071477115,-2.071477115,-0.1070821353
31.55,-0.9923211756,-2.073776213,-2.073776213,-0.07701057136
31.575,-0.9945272791,-2.075335823,-2.075335823,-0.04792048777
31.6,-0.9963622892,-2.07618027,-2.07618027,-0.01979433223
31.625,-0.9978249935,-2.076333404,-2.076333404,0.007388186554
31.65,-0.9989143177,-2.075818536,-2.075818536,0.03364973023
31.675,-0.9996293258,-2.074658387,-2.074658387,0.05901496983
31.7,-0.9999692211,-2.072875038,-2.072875038,0.0835102652
31.725,-0.9999333473,-2.070489893,-2.070489893,0.1071633596
31.75,-0.9995211888,-2.067523648,-2.067523648,0.1300031019
31.775,-0.9987323715,-2.063996268,-2.063996268,0.1520591999
31.8,-0.9975666636,-2.059926966,-2.059926966,0.1733619873
31.825,-0.9960239756,-2.05533419,-2.05533419,0.1939422247
31.85,-0.9941043615,-2.050235617,-2.050235617,0.2138309158
31.875,-0.9918080188,-2.044648148,-2.044648148,0.2330591473
31.9,-0.989135289,-2.038587905,-2.038587905,0.2516579498
31.925,-0.986086658,-2.032070239,-2.032070239,0.2696581728
31.95,-0.9826627563,-2.02510973,-2.02510973,0.2870903831
31.975,-0.9788643592,-2.017720201,-2.017720201,0.3039847708
32,-0.9746923871,-2.009914725,-2.009914725,0.3203710783
32.025,-0.9701479056,-2.001705638,-2.001705638,0.3362785341
32.05,-0.9652321254,-1.99310455,-1.99310455,0.3517358049
32.075,-0.9599464025,-1.984122365,-1.984122365,0.3667709531
32.1,-0.954292238,-1.974769291,-1.974769291,0.3814114077
32.125,-0.9482712781,-1.96505486,-1.96505486,0.3956839406
32.15,-0.9418853138,-1.954987943,-1.954987943,0.409614652
32.175,-0.935136281,-1.944576764,-1.944576764,0.4232289618
