time,u,y,x1,x2
34.1,-0.2970415816,-0.2848771123,-0.2848771123,-1.209169971
34.125,-0.3387379202,-0.3152497873,-0.3152497873,-1.220671766
34.15,-0.3797790955,-0.3459118745,-0.3459118745,-1.23231429
34.175,-0.4200857284,-0.3768662275,-0.3768662275,-1.244043769
34.2,-0.4595798606,-0.4081143074,-0.4081143074,-1.255802443
34.225,-0.4981851053,-0.4396560799,-0.4396560799,-1.267528627
34.25,-0.535826795,-0.471489923,-0.471489923,-1.279156797
34.275,-0.5724321256,-0.5036125271,-0.5036125271,-1.290617724
34.3,-0.6079302977,-0.53601881,-0.53601881,-1.301838625
34.325,-0.6422526532,-0.5687018246,-0.5687018246,-1.312743376
34.35,-0.6753328081,-0.6016526848,-0.6016526848,-1.323252737
34.375,-0.7071067812,-0.6348604837,-0.6348604837,-1.333284672
34.4,-0.7375131174,-0.6683122362,-0.6683122362,-1.342754649
34.425,-0.7664930068,-0.7019928126,-0.7019928126,-1.351576027
34.45,-0.7939903986,-0.7358848969,-0.7358848969,-1.359660545
34.475,-0.8199521093,-0.769968953,-0.769968953,-1.366918698
34.5,-0.8443279255,-0.8042231944,-0.8042231944,-1.373260361
34.525,-0.8670707012,-0.8386235816,-0.8386235816,-1.378595306
34.55,-0.8881364488,-0.8731438226,-0.8731438226,-1.382833847
34.575,-0.9074844245,-0.9077553991,-0.9077553991,-1.385887479
34.6,-0.9250772068,-0.9424275998,-0.9424275998,-1.387669581
34.625,-0.940880769,-0.9771275808,-0.9771275808,-1.388096123
34.65,-0.9548645447,-1.011820436,-1.011820436,-1.387086413
34.675,-0.9670014878,-1.046469293,-1.046469293,-1.384563829
34.7,-0.9772681236,-1.081035421,-1.081035421,-1.380456587
34.725,-0.9856445951,-1.115478363,-1.115478363,-1.37469845
34.75,-0.9921147013,-1.149756084,-1.149756084,-1.367229473
34.775,-0.996665928,-1.183825136,-1.183825136,-1.357996647
34.8,-0.9992894726,-1.217640837,-1.217640837,-1.346954558
34.825,-0.9999802609,-1.251157473,-1.251157473,-1.334065936
34.85,-0.9987369566,-1.284328505,-1.284328505,-1.319302156
34.875,-0.9955619646,-1.317106789,-1.317106789,-1.302643652
34.9,-0.9904614257,-1.34944481,-1.34944481,-1.284080225
34.925,-0.983445205,-1.381294918,-1.381294918,-1.263611257
34.95,-0.9745268728,-1.412609567,-1.412609567,-1.24124581
34.975,-0.9637236783,-1.443341558,-1.443341558,-1.21700261
35,-0.9510565163,-1.473444282,-1.473444282,-1.190909906
35.025,-0.9365498867,-1.502871951,-1.502871951,-1.163005225
35.05,-0.9202318474,-1.531579828,-1.531579828,-1.133334989
35.075,-0.9021339594,-1.559524442,-1.559524442,-1.101954044
35.1,-0.8822912264,-1.586663795,-1.586663795,-1.068925068
35.125,-0.860742027,-1.612957543,-1.612957543,-1.034317893
35.15,-0.83752804,-1.638367171,-1.638367171,-0.9982087543
35.175,-0.8126941644,-1.662856144,-1.662856144,-0.9606794411
35.2,-0.7862884321,-1.686390028,-1.686390028,-0.9218164503
35.225,-0.7583619153,-1.708936604,-1.708936604,-0.8817100251
35.25,-0.7289686274,-1.730465943,-1.730465943,-0.8404532709
35.275,-0.698165419,-1.750950472,-1.750950472,-0.7981411505
35.3,-0.6660118674,-1.770365006,-1.770365006,-0.7548696281
35.325,-0.6325701619,-1.788686758,-1.788686758,-0.710734676
35.35,-0.5979049831,-1.805895338,-1.805895338,-0.6658315065
35.375,-0.5620833779,-1.821972712,-1.821972712,-0.6202536662
35.4,-0.52517463,-1.83690316,-1.83690316,-0.5740923513
35.425,-0.4872501257,-1.850673203,-1.850673203,-0.5274356903
35.45,-0.4483832161,-1.863271522,-1.863271522,-0.4803681462
35.475,-0.4086490747,-1.874688856,-1.874688856,-0.4329699911
35.5,-0.3681245527,-1.884917898,-1.884917898,-0.3853168566
35.525,-0.3268880297,-1.893953165,-1.893953165,-0.3374793766
35.55,-0.2850192625,-1.901790877,-1.901790877,-0.2895229026
35.575,-0.2425992308,-1.908428818,-1.908428818,-0.2415073028
35.6,-0.1997099805,-1.913866203,-1.913866203,-0.1934868337
35.625,-0.156434465,-1.918103526,-1.918103526,-0.1455100811
35.65,-0.1128563849,-1.92114243,-1.92114243,-0.09761996462
35.675,-0.06906002571,-1.922985559,-1.922985559,-0.04985379971
35.7,-0.02513009544,-1.92363642,-1.92363642,-0.002243409679
35.725,0.01884843972,-1.92309925,-1.92309925,0.04518472033
35.75,0.06279051953,-1.921378882,-1.921378882,0.09240924951
35.775,0.1066111543,-1.918480622,-1.918480622,0.1394137611
35.8,0.1502255891,-1.914410126,-1.914410126,0.1861865189
35.825,0.1935494681,-1.909173289,-1.909173289,0.2327202
35.85,0.236498997,-1.902776136,-1.902776136,0.2790116278
35.875,0.278991106,-1.895224722,-1.895224722,0.3250614803
35.9,0.3209436098,-1.886525041,-1.886525041,0.3708740208
