time,u,y,x1,x2
285.825,0.004972128964,2.937428289,2.937428289,-0.6272467852
285.85,0.01200035741,2.921436582,2.921436582,-0.6517837105
285.875,0.02333813379,2.90485408,2.90485408,-0.6745231408
285.9,0.03889950652,2.887724792,2.887724792,-0.6955381855
285.925,0.05858091702,2.870090989,2.870090989,-0.7148948233
285.95,0.08226164625,2.851993373,2.851993373,-0.7326526487
285.975,0.1098043296,2.833471229,2.833471229,-0.7488655955
286,0.1410555376,2.814562558,2.814562558,-0.7635826335
286.025,0.1758464213,2.79530419,2.79530419,-0.7768484334
286.05,0.2139934174,2.775731887,2.775731887,-0.7887040003
286.075,0.2552990131,2.755880425,2.755880425,-0.7991872723
286.1,0.2995525653,2.735783664,2.735783664,-0.808333687
286.125,0.3465311719,2.715474602,2.715474602,-0.8161767125
286.15,0.3960005921,2.694985423,2.694985423,-0.8227483474
286.175,0.4477162104,2.674347521,2.674347521,-0.8280795869
286.2,0.5014240419,2.653591526,2.653591526,-0.8322008596
286.225,0.5568617753,2.632747309,2.632747309,-0.8351424328
286.25,0.6137598465,2.611843982,2.611843982,-0.8369347869
286.275,0.671842543,2.590909888,2.590909888,-0.8376089637
286.3,0.7308291299,2.569972586,2.569972586,-0.8371968868
286.325,0.7904349969,2.549058821,2.549058821,-0.8357316545
286.35,0.8503728194,2.528194492,2.528194492,-0.8332478025
286.375,0.9103537299,2.507404618,2.507404618,-0.8297815449
286.4,0.9700884946,2.486713285,2.486713285,-0.8253709901
286.425,1.029288692,2.466143603,2.466143603,-0.8200563224
286.45,1.087667884,2.44571765,2.44571765,-0.8138799662
286.475,1.144942786,2.425456413,2.425456413,-0.8068867238
286.5,1.200834413,2.405379728,2.405379728,-0.7991238757
286.525,1.255069217,2.385506218,2.385506218,-0.7906412738
286.55,1.307380198,2.365853226,2.365853226,-0.7814913864
286.575,1.357507987,2.346436751,2.346436751,-0.7717293369
286.6,1.405201903,2.327271379,2.327271379,-0.7614128954
286.625,1.450220967,2.308370224,2.308370224,-0.7506024663
286.65,1.492334884,2.289744849,2.289744849,-0.7393610194
286.675,1.531324976,2.271405219,2.271405219,-0.7277540301
286.7,1.566985071,2.25335963,2.25335963,-0.7158493613
286.725,1.599122341,2.235614648,2.235614648,-0.703717121
286.75,1.627558088,2.218175068,2.218175068,-0.6914295384
286.775,1.652128463,2.201043849,2.201043849,-0.6790607528
286.8,1.672685143,2.184222075,2.184222075,-0.6666865951
286.825,1.689095924,2.167708919,2.167708919,-0.6543844089
286.85,1.70124527,2.151501601,2.151501601,-0.6422327531
286.875,1.709034775,2.135595364,2.135595364,-0.6303111321
286.9,1.712383574,2.119983458,2.119983458,-0.6186997618
286.925,1.711228668,2.104657119,2.104657119,-0.6074791995
286.95,1.705525188,2.08960557,2.08960557,-0.5967300452
286.975,1.695246578,2.074816019,2.074816019,-0.5865326631
287,1.680384711,2.060273674,2.060273674,-0.5769667775
287.025,1.660949926,2.04596176,2.04596176,-0.5681111794
287.05,1.63697099,2.03186155,2.03186155,-0.5600433691
287.075,1.60849499,2.017952395,2.017952395,-0.5528392107
287.1,1.57558715,2.004211775,2.004211775,-0.5465726144
287.125,1.538330568,1.990615353,1.990615353,-0.5413151843
287.15,1.496825892,1.977137031,1.977137031,-0.5371359276
287.175,1.451190917,1.963749021,1.963749021,-0.5341009269
287.2,1.401560117,1.950421924,1.950421924,-0.5322730769
287.225,1.348084105,1.937124811,1.937124811,-0.5317117986
287.25,1.290929033,1.923825314,1.923825314,-0.5324728148
287.275,1.230275926,1.910489718,1.910489718,-0.5346079163
287.3,1.16631996,1.897083069,1.897083069,-0.5381647855
287.325,1.099269673,1.883569268,1.883569268,-0.5431868237
287.35,1.029346135,1.869911191,1.869911191,-0.5497130309
287.375,0.9567820561,1.856070793,1.856070793,-0.5577778982
287.4,0.8818208551,1.842009224,1.842009224,-0.5674113501
287.425,0.8047156785,1.827686942,1.827686942,-0.5786387036
287.45,0.7257283846,1.813063832,1.813063832,-0.5914806743
287.475,0.6451284892,1.798099318,1.798099318,-0.6059534024
287.5,0.5631920817,1.782752473,1.782752473,-0.6220685157
287.525,0.480200713,1.766982144,1.766982144,-0.6398332283
287.55,0.3964402616,1.75074704,1.75074704,-0.6592504408
287.575,0.3121997816,1.734005858,1.734005858,-0.6803189079
287.6,0.227770337,1.716717378,1.716717378,-0.7030333957
287.625,0.1434438283,1.698840547,1.698840547,-0.7273848455
287.65,0.05951181362,1.680334598,1.680334598,-0.7533606173
287.675,-0.02373566784,1.661159114,1.661159114,-0.7809446687
287.7,-0.1060112678,1.641274121,1.641274121,-0.8101177931
287.725,-0.1870314904,1.620640166,1.620640166,-0.8408578522
287.75,-0.2665178385,1.599218377,1.599218377,-0.8731399843
287.775,-0.3441979409,1.576970543,1.576970543,-0.9069368564
287.8,-0.4198066554,1.553859158,1.553859158,-0.9422188528
287.825,-0.4930871429,1.529847488,1.529847488,-0.9789543009
287.85,-0.5637919089,1.50489961,1.50489961,-1.017109644
287.875,-0.6316838083,1.478980467,1.478980467,-1.056649614
287.9,-0.696537008,1.452055898,1.452055898,-1.097537366
287.925,-0.7581379059,1.424092685,1.424092685,-1.139734589
287.95,-0.8162859994,1.395058587,1.395058587,-1.183201578
287.975,-0.8707947029,1.364922367,1.364922367,-1.22789727
288,-0.9214921089,1.333653837,1.333653837,-1.273779225
