time,u,y,x1,x2
28.5,0.9705459063,-1.896547205,-1.896547205,1.273240805
28.525,0.9830678047,-1.864233132,-1.864233132,1.311901056
28.55,0.9921591403,-1.830951349,-1.830951349,1.350657639
28.575,0.9977973004,-1.79669944,-1.79669944,1.389511385
28.6,0.9999717727,-1.761474973,-1.761474973,1.428461952
28.625,0.998684108,-1.725275548,-1.725275548,1.467507762
28.65,0.993947841,-1.688098815,-1.688098815,1.506645946
28.675,0.985788371,-1.649942515,-1.649942515,1.545872245
28.7,0.9742428006,-1.610804516,-1.610804516,1.585180862
28.725,0.9593597365,-1.570682849,-1.570682849,1.624564347
28.75,0.9411990512,-1.529575751,-1.529575751,1.664013394
28.775,0.9198316079,-1.487481727,-1.487481727,1.703516614
28.8,0.8953389493,-1.444399583,-1.444399583,1.743060335
28.825,0.8678129522,-1.400328507,-1.400328507,1.782628269
28.85,0.8373554494,-1.355268127,-1.355268127,1.82220123
28.875,0.80407782,-1.309218589,-1.309218589,1.861756789
28.9,0.7681005504,-1.262180649,-1.262180649,1.901268834
28.925,0.7295527674,-1.21415576,-1.21415576,1.940707216
28.95,0.6885717459,-1.165146189,-1.165146189,1.980037222
28.975,0.6453023919,-1.115155133,-1.115155133,2.019219102
29,0.5998967044,-1.064186844,-1.064186844,2.058207543
29.025,0.5525132167,-1.012246795,-1.012246795,2.09695105
29.05,0.5033164206,-0.9593418155,-0.9593418155,2.135391423
29.075,0.4524761744,-0.905480294,-0.905480294,2.173463055
29.1,0.4001670981,-0.8506723466,-0.8506723466,2.211092366
29.125,0.3465679562,-0.7949300445,-0.7949300445,2.248197106
29.15,0.291861033,-0.7382676227,-0.7382676227,2.284685754
29.175,0.2362314994,-0.6807017334,-0.6807017334,2.320456872
29.2,0.1798667763,-0.6222516881,-0.6222516881,2.355398544
29.225,0.1229558948,-0.5629397396,-0.5629397396,2.389387831
29.25,0.06568885654,-0.5027913499,-0.5027913499,2.422290339
29.275,0.008255995338,-0.4418354942,-0.4418354942,2.453959863
29.3,-0.04915265646,-0.3801049471,-0.3801049471,2.484238187
29.325,-0.1063479961,-0.3176365934,-0.3176365934,2.512955039
29.35,-0.1631424702,-0.2544717225,-0.2544717225,2.53992825
29.375,-0.2193506844,-0.1906563221,-0.1906563221,2.564964142
29.4,-0.2747900012,-0.1262413612,-0.1262413612,2.587858203
29.425,-0.3292811236,-0.06128304509,-0.06128304509,2.608396039
29.45,-0.3826486631,0.004156949725,0.004156949725,2.626354708
29.475,-0.4347216905,0.07001128343,0.07001128343,2.641504382
29.5,-0.4853342671,0.1362068057,0.1362068057,2.653610413
29.525,-0.5343259558,0.2026644652,0.2026644652,2.66243581
29.55,-0.5815423096,0.269299286,0.269299286,2.667744107
29.575,-0.6268353367,0.3360204205,0.3360204205,2.669302627
29.6,-0.6700639411,0.402731289,0.402731289,2.6668861
29.625,-0.7110943364,0.4693298131,0.4693298131,2.660280608
29.65,-0.7498004331,0.5357087524,0.5357087524,2.649287773
29.675,-0.7860641977,0.6017561463,0.6017561463,2.633729105
29.7,-0.8197759822,0.6673558663,0.6673558663,2.613450412
29.725,-0.8508348247,0.7323882783,0.7323882783,2.588326144
29.75,-0.8791487186,0.7967310106,0.7967310106,2.558263543
29.775,-0.9046348509,0.8602598233,0.8602598233,2.523206454
29.8,-0.9272198099,0.9228495652,0.9228495652,2.483138648
29.825,-0.9468397595,0.9843752071,0.9843752071,2.438086513
29.85,-0.9634405822,1.044712934,1.044712934,2.388120992
29.875,-0.9769779899,1.103741271,1.103741271,2.33335866
29.9,-0.987417602,1.161342233,1.161342233,2.27396184
29.925,-0.9947349914,1.217402456,1.217402456,2.210137729
29.95,-0.9989156983,1.271814299,1.271814299,2.142136502
29.975,-0.9999552124,1.324476882,1.324476882,2.070248438
30,-0.9978589232,1.375297044,1.375297044,1.994800132
30.025,-0.9926420403,1.424190197,1.424190197,1.916149877
30.05,-0.9843294817,1.471081055,1.471081055,1.834682377
30.075,-0.9729557343,1.515904213,1.515904213,1.750802964
30.1,-0.9585646834,1.5586046,1.5586046,1.664931472
30.125,-0.9412094159,1.599137752,1.599137752,1.577495906
30.15,-0.9209519947,1.637469946,1.637469946,1.488926327
30.175,-0.8978632077,1.673578171,1.673578171,1.399648692
30.2,-0.8720222911,1.707449954,1.707449954,1.310079357
30.225,-0.8435166292,1.73908306,1.73908306,1.220619863
30.25,-0.8124414304,1.768485054,1.768485054,1.131652476
30.275,-0.7788993824,1.795672785,1.795672785,1.043536376
30.3,-0.7430002863,1.82067175,1.82067175,0.9566045503
30.325,-0.7048606721,1.843515427,1.843515427,0.871161499
30.35,-0.6646033965,1.864244527,1.864244527,0.7874816064
30.375,-0.6223572244,1.882906236,1.882906236,0.7058082562
30.4,-0.5782563954,1.899553437,1.899553437,0.6263535554
30.425,-0.5324401779,1.914243922,1.914243922,0.5492986472
30.45,-0.4850524104,1.927039633,1.927039633,0.4747944983
30.475,-0.4362410331,1.938005927,1.938005927,0.4029630995
30.5,-0.3861576112,1.947210857,1.947210857,0.3338990098
30.525,-0.3349568504,1.954724519,1.954724519,0.2676710966
